Grid,MeanLapTime_sec,AirTemp,TrackTemp,Humidity,Rainfall,Team_Alfa Romeo,Team_Alfa Romeo Racing,Team_AlphaTauri,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Force India,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_RB,Team_Racing Point,Team_Red Bull Racing,Team_Renault,Team_Sauber,Team_Toro Rosso,Team_Williams,Team_nan
6.0,,28.148447204968942,37.47080745341616,61.192546583850934,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.0,,28.148447204968942,37.47080745341616,61.192546583850934,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,25.287068965517243,43.227586206896554,58.55603448275862,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.0,,23.203030303030303,41.633333333333326,46.28787878787879,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4.0,,17.327358490566038,27.89811320754717,37.700943396226414,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.0,,21.619354838709675,32.18387096774193,57.47822580645161,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13.0,,17.825174825174823,17.723776223776223,47.86013986013986,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5.0,,20.947244094488195,23.469291338582668,58.169291338582674,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,,18.22738853503185,23.652866242038225,48.82165605095541,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,28.148447204968942,37.47080745341616,61.192546583850934,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,,9.499999999999998,16.360204081632652,59.40408163265305,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.0,,17.449549549549552,30.13963963963964,54.15765765765766,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,,9.499999999999998,16.360204081632652,59.40408163265305,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16.0,,20.947244094488195,23.469291338582668,58.169291338582674,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,,19.13860759493671,21.75696202531645,61.947468354430384,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4.0,,29.96011904761904,40.62857142857143,41.910714285714285,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,20.8225,39.919999999999995,34.005,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,24.546078431372553,42.03333333333334,49.049019607843135,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.0,,28.12129032258064,46.60193548387097,35.535483870967745,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.0,,22.02977099236641,34.33206106870229,67.41526717557252,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,21.32846715328467,42.26715328467153,49.583941605839414,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.0,,22.189898989898992,30.822222222222223,63.8070707070707,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.0,,16.66140350877193,25.25175438596491,45.651754385964914,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.0,,31.273722627737225,33.31824817518248,45.43795620437956,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12.0,,18.05,17.99444444444444,47.361111111111114,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,,25.06590909090909,39.25568181818182,45.86363636363637,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18.0,,15.77074829931973,27.670068027210885,67.33333333333333,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,31.273722627737225,33.31824817518248,45.43795620437956,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,,26.692372881355933,52.35254237288136,33.246610169491525,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18.0,,25.547368421052628,45.63947368421053,23.55263157894737,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,30.164843750000003,54.46171875,47.734375,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,,18.90508474576272,30.32203389830509,62.135593220338976,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.0,,27.43167701863354,31.01180124223602,21.496894409937887,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,20.760740740740744,37.59555555555555,61.42444444444444,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,25.43540372670808,47.14968944099379,59.49068322981366,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.0,,30.786250000000003,36.445625,74.65,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,17.873333333333335,28.24066666666667,61.92666666666667,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.0,,21.206707317073167,47.579268292682926,31.2109756097561,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,27.982524271844653,32.19805825242719,47.36310679611651,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,20.460109289617485,46.77595628415301,58.17486338797814,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,,26.09189189189189,31.79256756756757,57.79054054054054,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.0,,26.962820512820517,33.46089743589744,51.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,29.7968992248062,47.55581395348836,56.38449612403101,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.0,,23.1373417721519,51.56139240506329,60.10126582278481,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,13.09568345323741,15.205755395683456,80.1611510791367,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,22.674025974025977,33.838961038961045,63.077922077922075,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14.0,,30.164843750000003,54.46171875,47.734375,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,,21.0972972972973,33.04054054054055,51.574774774774774,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,21.619354838709675,32.18387096774193,57.47822580645161,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.0,,23.477868852459014,41.31311475409837,70.4532786885246,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9.0,,15.82547770700637,18.18089171974522,93.5248407643312,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,,18.25320197044335,30.026108374384233,59.748768472906406,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20.0,,21.503401360544217,26.441496598639453,87.83061224489796,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,26.640707964601766,34.60973451327434,50.892920353982305,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18.0,,23.477868852459014,41.31311475409837,70.4532786885246,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13.0,,24.519108280254777,28.4656050955414,59.05477707006369,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,28.12129032258064,46.60193548387097,35.535483870967745,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.0,,16.050476190476193,32.33904761904761,52.28666666666667,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.0,,23.010778443113775,46.04910179640718,76.07784431137725,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,23.203030303030303,41.633333333333326,46.28787878787879,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3.0,,24.519108280254777,28.4656050955414,59.05477707006369,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,,24.077477477477483,36.32432432432432,30.91531531531532,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7.0,,29.96011904761904,40.62857142857143,41.910714285714285,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,29.86541353383459,33.12406015037594,66.03609022556391,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.0,,9.499999999999998,16.360204081632652,59.40408163265305,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,,23.12148148148148,27.98,55.44666666666667,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18.0,,13.012413793103448,15.258620689655173,96.43586206896552,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14.0,,15.77074829931973,27.670068027210885,67.33333333333333,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20.0,,15.77074829931973,27.670068027210885,67.33333333333333,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.0,,21.596499999999995,46.318000000000005,63.99,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.0,,23.1373417721519,51.56139240506329,60.10126582278481,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,31.46289308176101,36.93207547169812,73.15723270440252,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,18.22738853503185,23.652866242038225,48.82165605095541,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
17.0,,23.617791411042944,28.61042944785276,29.49079754601227,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.0,,25.06590909090909,39.25568181818182,45.86363636363637,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19.0,,20.8225,39.919999999999995,34.005,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,,20.147727272727273,40.72727272727273,54.724242424242426,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,28.808536585365857,48.579268292682926,32.80487804878049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.0,,36.56585365853658,48.957317073170735,7.109756097560975,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,21.93358778625954,30.486259541984733,37.555725190839695,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
16.0,,22.7546762589928,32.72949640287769,52.697841726618705,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15.0,,25.314399999999996,35.22879999999999,58.6304,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18.0,,28.090909090909093,41.201398601398594,40.12447552447553,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,33.1015037593985,49.31127819548872,32.285714285714285,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,,28.82387096774194,44.91612903225806,46.92258064516129,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11.0,,36.56585365853658,48.957317073170735,7.109756097560975,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9.0,,36.56585365853658,48.957317073170735,7.109756097560975,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,,23.010778443113775,46.04910179640718,76.07784431137725,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.0,,20.1231884057971,34.47028985507246,50.70942028985507,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7.0,,19.00588235294118,30.80588235294118,60.96078431372549,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,24.17093023255814,38.31453488372093,55.80523255813954,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,24.519108280254777,28.4656050955414,59.05477707006369,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.0,,26.89421487603306,54.525619834710746,39.09090909090909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,29.844318181818185,36.42215909090909,72.0284090909091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.0,,20.460109289617485,46.77595628415301,58.17486338797814,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.0,,22.398039215686275,32.05424836601307,52.04575163398693,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.0,,20.53834586466165,27.627819548872186,54.517293233082704,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,,28.521999999999995,44.664,59.00666666666667,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,25.287068965517243,43.227586206896554,58.55603448275862,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,30.617283950617285,42.81975308641975,58.858024691358025,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,26.09189189189189,31.79256756756757,57.79054054054054,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11.0,,28.090909090909093,41.201398601398594,40.12447552447553,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,20.50546875,25.715625,67.528125,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20.0,,26.70592105263158,44.34934210526316,38.01973684210526,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,18.568595041322315,29.82396694214876,54.85289256198346,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,,23.617791411042944,28.61042944785276,29.49079754601227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
13.0,,23.176086956521743,45.87934782608695,37.141304347826086,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,,29.42587412587413,46.420979020979026,35.00699300699301,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16.0,,34.44406779661016,50.74406779661018,17.965254237288136,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.0,,28.885234899328864,43.52751677852349,33.275838926174494,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,22.02977099236641,34.33206106870229,67.41526717557252,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8.0,,28.148447204968942,37.47080745341616,61.192546583850934,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,20.8225,39.919999999999995,34.005,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,20.147727272727273,40.72727272727273,54.724242424242426,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10.0,,26.89421487603306,54.525619834710746,39.09090909090909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,,25.09907407407407,27.548148148148147,67.84722222222223,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.0,,13.09568345323741,15.205755395683456,80.1611510791367,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.0,,22.7546762589928,32.72949640287769,52.697841726618705,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.0,,25.66,44.09692307692307,33.893076923076926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.0,,18.22738853503185,23.652866242038225,48.82165605095541,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,,29.28529411764706,35.523529411764706,49.62352941176471,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,28.090909090909093,41.201398601398594,40.12447552447553,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,21.78717948717949,36.08397435897436,40.51923076923077,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20.0,,25.09907407407407,27.548148148148147,67.84722222222223,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.0,,28.82387096774194,44.91612903225806,46.92258064516129,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.0,,20.52358490566038,36.94905660377359,27.82547169811321,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,,21.619354838709675,32.18387096774193,57.47822580645161,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.0,,21.32846715328467,42.26715328467153,49.583941605839414,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,,27.73469387755102,43.13877551020408,33.14965986394558,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,,20.50546875,25.715625,67.528125,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2.0,,22.27469387755102,31.038367346938777,75.66530612244898,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.0,,20.52358490566038,36.94905660377359,27.82547169811321,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.0,,17.4,28.119166666666665,57.03,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.0,,17.797345132743363,24.569911504424784,73.38053097345133,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.0,,25.113986013986015,42.023776223776224,48.42657342657343,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.0,,28.12129032258064,46.60193548387097,35.535483870967745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.0,,25.66,44.09692307692307,33.893076923076926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3.0,,23.7696,40.0688,75.4128,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3.0,,29.86541353383459,33.12406015037594,66.03609022556391,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,,19.446428571428573,37.01964285714286,24.089285714285715,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.0,,18.568595041322315,29.82396694214876,54.85289256198346,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5.0,,21.475572519083972,29.081679389312978,29.242748091603048,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6.0,,20.53834586466165,27.627819548872186,54.517293233082704,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14.0,,13.09568345323741,15.205755395683456,80.1611510791367,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13.0,,24.077477477477483,36.32432432432432,30.91531531531532,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.0,,26.41513157894737,30.60328947368421,75.54013157894737,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
6.0,,28.808536585365857,48.579268292682926,32.80487804878049,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,20.460109289617485,46.77595628415301,58.17486338797814,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,20.50546875,25.715625,67.528125,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.0,,21.0972972972973,33.04054054054055,51.574774774774774,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2.0,,26.69743589743589,37.40833333333334,43.65384615384615,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17.0,,16.791866028708135,24.94114832535885,70.77511961722487,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,,16.791866028708135,24.94114832535885,70.77511961722487,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10.0,,27.11741935483871,36.689032258064515,59.42580645161291,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,,25.09907407407407,27.548148148148147,67.84722222222223,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,,34.44406779661016,50.74406779661018,17.965254237288136,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
12.0,,19.446428571428573,37.01964285714286,24.089285714285715,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19.0,,27.73469387755102,43.13877551020408,33.14965986394558,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.0,,25.43540372670808,47.14968944099379,59.49068322981366,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.0,,18.0304,23.2608,71.1368,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,20.947244094488195,23.469291338582668,58.169291338582674,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4.0,,26.962820512820517,33.46089743589744,51.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
12.0,,30.164843750000003,54.46171875,47.734375,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,,29.7968992248062,47.55581395348836,56.38449612403101,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11.0,,31.273722627737225,33.31824817518248,45.43795620437956,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4.0,,25.528082191780825,31.59315068493151,62.33561643835616,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,,29.330128205128204,42.928205128205136,42.32051282051282,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,24.077477477477483,36.32432432432432,30.91531531531532,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15.0,,29.965161290322584,35.752903225806456,66.45548387096774,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10.0,,27.982524271844653,32.19805825242719,47.36310679611651,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2.0,,21.32846715328467,42.26715328467153,49.583941605839414,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5.0,,29.368253968253967,51.098412698412695,16.14761904761905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.0,,29.96011904761904,40.62857142857143,41.910714285714285,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15.0,,20.74179104477612,27.129850746268666,77.19253731343284,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20.0,,20.762962962962963,41.261111111111106,28.925925925925927,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,,20.25592105263158,30.74671052631579,35.13815789473684,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,,29.368253968253967,51.098412698412695,16.14761904761905,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.0,,25.42039473684211,28.40921052631579,59.66447368421053,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,28.12129032258064,46.60193548387097,35.535483870967745,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8.0,,17.327358490566038,27.89811320754717,37.700943396226414,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14.0,,21.016793893129773,46.45343511450381,60.28931297709923,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,27.226701570680625,37.822513089005234,68.61570680628273,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5.0,,18.22738853503185,23.652866242038225,48.82165605095541,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,23.176086956521743,45.87934782608695,37.141304347826086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
15.0,,23.617791411042944,28.61042944785276,29.49079754601227,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,25.66,44.09692307692307,33.893076923076926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12.0,,33.1015037593985,49.31127819548872,32.285714285714285,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17.0,,25.314399999999996,35.22879999999999,58.6304,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,34.44406779661016,50.74406779661018,17.965254237288136,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18.0,,28.12129032258064,46.60193548387097,35.535483870967745,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,,30.617283950617285,42.81975308641975,58.858024691358025,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,25.43540372670808,47.14968944099379,59.49068322981366,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,24.312727272727273,41.689090909090915,34.442424242424245,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
